1,0.003005548392674208
2,0.0013228132349194807
3,0.0008322524692949635
4,0.001927755986267739
5,0.0008505783968687712
6,0.0005490194417996176
7,0.002494664361991951
8,0.0017956823281811915
9,0.0018905889447700653
10,0.0007445410190698254
11,0.0019744735096090984
12,0.0021217453095174004
13,0.0013823691885667204
14,0.0011845095264251954
15,0.0020963083678245753
16,0.0003370929991146316
17,0.0008737362668828364
18,0.00013721825145319056
19,0.00045214486692537673
20,0.0009110618676518446
21,0.0010847861099237365
22,0.0022930489363190854
23,0.0015094597173118559
24,0.0013861902912189672
25,0.0023361349988029966
26,0.0007558720159875351
27,0.0006424247108645764
28,0.0025054489830870596
29,0.0011856765557221854
30,0.000424151047003904
31,0.0017527829970830056
32,0.0008060470888131485
33,0.0009659568909238005
34,0.00040370721793087224
35,0.00044372288210380083
36,0.0005303095628610561
37,0.00014215504566854141
38,0.0011977563840401826
39,0.0008885725677821512
40,0.0006577796169695988
41,0.0007577254626614041
42,0.0013653426233047154
43,0.0005033808793059972
44,0.0009342325306947208
45,0.0007043849991465391
46,0.00036366717756346217
47,0.00131828950178651
48,0.0010601110281004673
49,0.0008961822254980301
50,0.0033459743846705513
51,0.00091059568122938
52,0.0009212003721810352
53,0.0012578379491556839
54,0.0011228705748804963
55,0.0013293233071951082
56,0.002756389357921943
57,0.0007265790101562142
58,0.0019680203867889394
59,0.0010699294476346202
60,0.000616897857611381
61,0.0006287210481278926
62,0.0012471461117045898
63,0.001155741785589399
64,0.0024972099389418486
65,0.0011603435680220043
66,0.001477679271351972
67,0.0010682458955141028
68,0.0013432574934945456
69,0.0024887614947229093
70,0.002080784629390172
71,0.0018886823383232945
72,0.0013298222382785124
73,0.0012843665003500154
74,8.51404075159152e-05
75,8.499580518685249e-05
76,0.0006541706568628494
77,0.0014552543203988223
78,0.0004280899523886024
79,0.0028511548302934966
80,0.0010955871362264365
81,0.0011816014170912934
82,0.0025097448857013013
83,0.0014397097090963664
84,0.000512788445374015
85,0.0006585758617273919
86,0.0015758147980274796
87,0.0013143623762882815
88,0.0018622239001156306
89,0.0021998225884570983
90,0.0010028710910205696
91,0.0013542142272976693
92,0.0010550608387136352
93,0.0009227359144543694
94,0.0015928878643018572
95,0.0018976542944382823
96,0.0023227755005024806
97,0.002117899542893787
98,0.0030189176639085664
99,0.001600946835243328
100,0.0029439046548160193
101,0.0007656267731573653
102,0.0008582797666321438
103,0.00016459323266804766
104,8.110973084119858e-05
